Date,BuyHold_SPY,TSMOM_252d_Enhanced,TSMOM_63d_Enhanced,XAsset_MomRot
2011-01-27,1.2181967138326784,2.1890955656197155,2.250614312821069,1.3243692428343963
2011-01-28,1.1969234168017535,2.136878280420231,2.1969295987810264,1.3085530453635497
2011-01-31,1.2059197503987305,2.172195263612439,2.232570162555709,1.3155290804036
2011-02-01,1.2252249125301669,2.2512369207459164,2.2975826722434136,1.337914139917629
2011-02-02,1.2228824600187282,2.242791519400361,2.2952031868110376,1.3322851813488097
2011-02-03,1.2256003516930145,2.2570700303309046,2.278565707142909,1.3390363714140014
2011-02-04,1.2290672524415003,2.2534720797308516,2.2843795075328375,1.3383291905596226
2011-02-07,1.2367522126518915,2.2663131355805146,2.2970446898939656,1.3420425196047894
2011-02-08,1.2423752015377265,2.296520070086919,2.3018127707409897,1.349946871013757
2011-02-09,1.2395635669009468,2.2706315770295675,2.2770927326104173,1.3370666256310482
2011-02-10,1.2400321882508392,2.251402298682337,2.2616295504952535,1.3318285055462769
2011-02-11,1.2474357326486005,2.2663109407085993,2.2857631653051285,1.3388024839661286
2011-02-14,1.2504341055097687,2.2755374037191416,2.2840237286029166,1.3398515727407807
2011-02-15,1.2464984899488156,2.2712801074189706,2.26196593840528,1.3431288844068485
2011-02-16,1.2543705622338948,2.3055177475156774,2.2938354152028975,1.3511231235595973
2011-02-17,1.2581189722575854,2.326892416047824,2.2987830730443246,1.3581301120927323
2011-02-18,1.2607431209693782,2.3419976976531993,2.3073132473603395,1.363900338114215
2011-02-22,1.2354401850272827,2.257570822161145,2.208918503494763,1.3393104676899248
2011-02-23,1.227849341629684,2.2720544658552115,2.2030219151459063,1.3411223454116532
2011-02-24,1.2270058418923928,2.2604330613774217,2.2085011660591114,1.338274458993902
2011-02-25,1.2401261181384824,2.3194416255461014,2.251372981457125,1.3529560216830485
2011-02-28,1.2478103306482755,2.3469152541769964,2.272697811462303,1.3598214396810147
2011-03-01,1.2270058418923928,2.3357199104379083,2.2618565025700836,1.3540720472006107
2011-03-02,1.2296300840667604,2.3594956234365774,2.2848803466572787,1.3635329892185453
2011-03-03,1.250809170822318,2.3976740041528544,2.3218513971221943,1.3813017226615332
2011-03-04,1.2414377719127925,2.3968476662509963,2.3210511908353513,1.3805869475477002
2011-03-07,1.2316914011532933,2.360650669833112,2.285998866558187,1.3676479626531113
2011-03-08,1.2424687575750706,2.381939746244827,2.306614709964909,1.3741970907005492
2011-03-09,1.2406880151379944,2.3850989135391387,2.3096739736443483,1.3763593812644463
2011-03-10,1.2177282794079356,2.264302550595503,2.1926976025521254,1.3446336989846135
2011-03-11,1.2261624356176761,2.2878789254654164,2.2155284122601895,1.3498232127865633
2011-03-14,1.2187589846824896,2.276064933691248,2.2040880190879184,1.350975945298792
2011-03-15,1.2047955825494077,2.163566160424535,2.0951468396650967,1.3210863309424734
2011-03-16,1.182491580243929,2.089912816053648,2.0238226645545248,1.3071530600965788
2011-03-17,1.1981416080012948,2.1781133733928217,2.10923402028104,1.3304386540939275
2011-03-18,1.2024994874750545,2.2194789250147715,2.1492914524673177,1.3349470124196747
2011-03-21,1.221135831421443,2.299006470597715,2.2263040665681646,1.3511927697949357
2011-03-22,1.2169001075329064,2.296964676515709,2.2243268409596246,1.3540551553155182
2011-03-23,1.2203829903816779,2.333900634471739,2.260094758297727,1.3616393697246698
2011-03-24,1.2320534751679488,2.362628008475253,2.2879136750271,1.3720544765739817
2011-03-25,1.2358188019176726,2.358009796617696,2.2834415067360383,1.374063464184788
2011-03-28,1.2328071573708872,2.329599635092465,2.255929771147475,1.364778092073837
2011-03-29,1.2410897172843522,2.3570644305719672,2.2825260363800743,1.3752860855052729
2011-03-30,1.249654440711045,2.3991445839593935,2.3232754721934854,1.3835142315642535
2011-03-31,1.2479601511556304,2.4273161609633127,2.3505561681147795,1.3936316356335978
2011-04-01,1.2532311599848849,2.4544228162339823,2.3768056187500632,1.396994930572301
2011-04-04,1.2542661645378783,2.4815885736823518,2.4031123025511687,1.4047739972943463
2011-04-05,1.254078398225167,2.509498147139785,2.4301392803692488,1.4138380743556156
2011-04-06,1.258031491287602,2.5339527654230882,2.453820560446871,1.4184389829697466
2011-04-07,1.2548311458023578,2.52797886786896,2.4480355778519503,1.4185976038692634
2011-04-08,1.2505016789513277,2.5622107096395053,2.4811848923556497,1.4347532762369195
2011-04-11,1.2467370064396273,2.5142058546200223,2.434698114127007,1.4185449085199981
2011-04-12,1.237418600809996,2.4443726709761675,2.3670732932680663,1.399216035619832
2011-04-13,1.237324670922353,2.4650573121411536,2.387103815726378,1.4044000168711188
2011-04-14,1.2382658390502783,2.50167121652475,2.422559863921382,1.413467163730245
2011-04-15,1.2427836329894681,2.5287699611943304,2.448801654115689,1.4229970191294539
2011-04-18,1.2288537839207283,2.47319688106307,2.3949859837945104,1.4167312880374878
2011-04-19,1.2359127318053158,2.5049161627150793,2.4257021938763943,1.4201002028014704
2011-04-20,1.2527605759209224,2.592673375566331,2.510684225175608,1.4389662998245825
2011-04-21,1.259160986503687,2.625605442718112,2.542574868354809,1.4469504486077676
2011-04-25,1.2578426968865686,2.6136249586712257,2.53097324796176,1.4452042608005762
2011-04-26,1.2686670649834548,2.6376846345928016,2.554272075098419,1.4481084871983927
2011-04-27,1.276949905284644,2.7018673914147473,2.61642515484991,1.4670193085703442
2011-04-28,1.281091231972664,2.706589313964861,2.6209977541486866,1.4671130834535338
2011-04-29,1.2841033438323233,2.758917282781902,2.671670934612743,1.4847315945462913
2011-05-02,1.2821264234508067,2.727000262999668,2.6407632395528635,1.4730002433065281
2011-05-03,1.2775146061613991,2.662235353805787,2.5780464170674664,1.4544998169202368
2011-05-04,1.269043812622349,2.572527515794073,2.4911754460098714,1.431266537130707
2011-05-05,1.2575610941487891,2.4049480892954427,2.3288954509518045,1.3810594687494055
2011-05-06,1.2631133318655237,2.4506408703886944,2.3731432708956377,1.389625693100532
2011-05-09,1.2680079669061828,2.52519674421814,2.4453414344135873,1.409892443253226
2011-05-10,1.2788321480779192,2.5828486751236763,2.5011702151769284,1.4190782843537773
2011-05-11,1.2653729765357167,2.4635960604275273,2.3856887737619776,1.3948338948533605
2011-05-12,1.2713966394795866,2.481949984544026,2.4034622843721594,1.3963960632140537
2011-05-13,1.261608304024016,2.4115444247030293,2.3352831877982085,1.3864961823760715
2011-05-16,1.2536077206986296,2.3811281851392545,2.3058288131817952,1.3804665366556448
2011-05-17,1.2534195805356194,2.380969767843247,2.3056754055794997,1.3809476710592103
2011-05-18,1.264619855108227,2.451162180050894,2.373648094973229,1.3968856891484585
2011-05-19,1.2676318735053118,2.448202639779669,2.370782145431431,1.391582048155348
2011-05-20,1.2575610941487891,2.4384172652548806,2.361306217731338,1.3968984990426305
2011-05-23,1.2429720535402027,2.3564614001816175,2.281942075861707,1.3835472618455482
2011-05-24,1.2419365816743355,2.392196715625177,2.3165473190872334,1.3944621336958358
2011-05-25,1.2460777214372059,2.4224459297926084,2.345839950218426,1.402264520337057
2011-05-26,1.251819127405273,2.4555765810402534,2.377922897588951,1.4077837009977652
2011-05-27,1.2566194587079902,2.507281648015983,2.4279928744865447,1.4181827138710472
2011-05-31,1.2697030041621955,2.5734742485924196,2.492092239897086,1.4268773942997817
2011-06-01,1.241183366784271,2.5473999134703873,2.4668424639361906,1.415169517433447
2011-06-02,1.2398660117929001,2.494001108778509,2.415132311069809,1.4213985031033427
2011-06-03,1.227536148541633,2.5093562128809834,2.4300018345544596,1.422957447365217
2011-06-06,1.2145472806756688,2.437754162268338,2.3606640843165896,1.4121421607108797
2011-06-07,1.2137941592481791,2.474339918091703,2.396092874104576,1.419115696554156
2011-06-08,1.2087114775070846,2.4677805829027344,2.3897409674040317,1.417874531362003
2011-06-09,1.2179354859361993,2.4867581370099674,2.408118386703537,1.4257270008511755
2011-06-10,1.2009933380826505,2.4216327180625052,2.3450524550091414,1.4079748087429025
2011-06-13,1.2019347865982999,2.382414210001028,2.307074169563384,1.4002589317477643
2011-06-14,1.2171825514338592,2.3893129073599813,2.313754706647852,1.4122631255149238
2011-06-15,1.1955344694781103,2.3778429580132645,2.3026474761113116,1.3927536798406905
2011-06-16,1.1981702075491742,2.3880266598682165,2.312509134676589,1.387503225948705
2011-06-17,1.201745244496668,2.4014854069243654,2.3255422703746484,1.3889183764714523
2011-06-20,1.2078936799778548,2.402470432434261,2.3264961460276314,1.3861918055130797
2011-06-21,1.2244465562074902,2.4629146772390125,2.3850289382274177,1.3964989721665404
2011-06-22,1.2170689009429398,2.435377317313378,2.358362403283281,1.3947732822607501
2011-06-23,1.2135689144429858,2.4168123136348663,2.3403844881647653,1.3771701044468316
2011-06-24,1.1994751320181007,2.364046449089021,2.2892872597242304,1.365349995640683
2011-06-27,1.2101636055312726,2.351812332615881,2.277440027624906,1.3686071882440882
2011-06-28,1.2259599022181518,2.3603690923827414,2.2857261935445066,1.3836157951692296
2011-06-29,1.2364595813302899,2.3827891241417523,2.307437227643813,1.398186303920039
2011-06-30,1.2482828774263086,2.386235261284399,2.3107257132517436,1.3945354924626296
2011-07-01,1.2667277165569955,2.4117491048033717,2.3037103248534634,1.3966529417083
2011-07-05,1.2656870107869411,2.460874979476349,2.344797763337338,1.4078217882475137
2011-07-06,1.2672007306479018,2.463072800640086,2.3766986200408735,1.4086908771015603
2011-07-07,1.2803483914283988,2.5077442661728533,2.3588486016667405,1.4222787969802062
2011-07-08,1.271267474201256,2.4984353668884847,2.417270503784728,1.4196583427841947
2011-07-11,1.2482828774263086,2.427368505174179,2.4648720229134735,1.4069283887438107
2011-07-12,1.242890928025303,2.421837437646849,2.48408887082595,1.4110814026335436
2011-07-13,1.2470530968674964,2.4806907986095132,2.5001431276966697,1.4272252973397417
2011-07-14,1.2384460348944328,2.4565994044070916,2.463574656557939,1.4221351231534822
2011-07-15,1.245634334982501,2.4975408425209533,2.4857180518268285,1.4294197103652517
2011-07-18,1.2354188755602358,2.4857684418449466,2.477865930034268,1.4242783325641404
2011-07-19,1.255471084051802,2.500629605422127,2.5140847630526797,1.4286177178498194
2011-07-20,1.2547145979716205,2.5333199196396956,2.5000231846277607,1.4392924047044713
2011-07-21,1.2721190117199774,2.568361462688306,2.478242070640296,1.4432392045832623
2011-07-22,1.2729703623135495,2.5899365671484924,2.514832560937719,1.451148682503831
2011-07-25,1.2658762725008488,2.5926065236294704,2.4940569295106014,1.4495908279072927
2011-07-26,1.2611471596801058,2.6083418680817307,2.513794543672202,1.4572954929127062
2011-07-27,1.2353247587474434,2.5181350337161668,2.47650443107889,1.4408405884364717
2011-07-28,1.2317300011966734,2.5130325608008763,2.4842563223599106,1.4386090296856802
2011-07-29,1.2233113597743446,2.5236237912754804,2.552684689989679,1.4385773277786085
2011-08-01,1.2181089524749709,2.5230161042092942,2.58695208988485,1.4308534801299506
2011-08-02,1.1869901208927172,2.547936472724805,2.8069482322748307,1.40695550140797
2011-08-03,1.1934215610503047,2.5494195763023018,2.8156616182108367,1.4053864108773224
2011-08-04,1.1375199127545457,2.403068185122394,3.14686278553904,1.3378048279546217
2011-08-05,1.1358171181048269,2.3543798801104256,3.0646431277946733,1.3444488995880923
2011-08-08,1.061849527956495,2.242853265168618,3.603931095060116,1.2859045382855936
2011-08-09,1.111224310805827,2.4562599986970346,3.37889060403016,1.3180438266678478
2011-08-10,1.0621331868709192,2.4411598632822633,3.8182844532934443,1.294111420866775
2011-08-11,1.1098055489208316,2.467221760733573,3.297302206856741,1.319809426972012
2011-08-12,1.1172780686987727,2.520651137481941,3.323920511606421,1.3234674199562497
2011-08-15,1.140924941278534,2.605363821648536,3.208530525284217,1.3359909957609102
2011-08-16,1.1311827763348996,2.634544781886959,3.3314976408085615,1.3308183129556728
2011-08-17,1.1319391689525062,2.709354438787434,3.370909735440912,1.3342208017277128
2011-08-18,1.0831315170068732,2.6101730523896913,3.718286329963724,1.3074865125228003
2011-08-19,1.065443537806667,2.6127700223898698,3.83515148309174,1.3041122076583573
2011-08-22,1.066294794937664,2.667841456796642,3.896607403312199,1.3060514316660408
2011-08-23,1.101387281348802,2.680090361878622,3.534199090950825,1.322850739767145
2011-08-24,1.116899451808383,2.528217889058788,3.332377058647983,1.3237962969041643
2011-08-25,1.099873654950416,2.5089924346948536,3.4689736674110683,1.31595504810508
2011-08-26,1.1158593068137774,2.657554062574679,3.502457356769245,1.3252918437946108
2011-08-29,1.1479245404281435,2.678205441753086,3.2475280811669616,1.338049178739413
2011-08-30,1.1509517932249154,2.8035549102109565,3.371377357579037,1.3403991704729155
2011-08-31,1.1560593360108984,2.7992930393578415,3.239944484881782,1.3458941463410015
2011-09-01,1.1439520071501565,2.7992930393578415,3.239944484881782,1.3411326154483743
2011-09-02,1.1147242038432064,2.7992930393578415,3.239944484881782,1.3409269599488474
2011-09-06,1.1065895951856008,2.7992930393578415,3.239944484881782,1.337335214731204
2011-09-07,1.137803852056694,2.7992930393578415,3.239944484881782,1.3389200648851525
2011-09-08,1.1259799017226522,2.7992930393578415,3.239944484881782,1.341650836204993
2011-09-09,1.096468346038703,2.7992930393578415,3.239944484881782,1.3279504226308008
2011-09-12,1.1035624358514038,2.7992930393578415,3.239944484881782,1.3228218268913536
2011-09-13,1.1136836849983016,2.7992930393578415,3.239944484881782,1.3275079548943456
2011-09-14,1.129101832107665,2.7992930393578415,3.239944484881782,1.3279597188651997
2011-09-15,1.1485869096955321,2.7992930393578415,3.239944484881782,1.3295590621196132
2011-09-16,1.1553850035339392,2.7992930393578415,3.239944484881782,1.3326892247194015
2011-09-19,1.1438803213553086,2.7992930393578415,3.239944484881782,1.3201996876539654
2011-09-20,1.1425494142905963,2.7992930393578415,3.239944484881782,1.3235195476348083
2011-09-21,1.1088919522524636,2.7992930393578415,3.239944484881782,1.306631364818242
2011-09-22,1.0730478398150325,2.7992930393578415,3.239944484881782,1.2792820556917264
2011-09-23,1.0795123657240886,2.7992930393578415,3.239944484881782,1.261051763836783
2011-09-26,1.1051838245984986,2.7992930393578415,3.239944484881782,1.2644857202246154
2011-09-27,1.1175436893362667,2.7992930393578415,3.239944484881782,1.2768067965129855
2011-09-28,1.0947252690192588,2.7992930393578415,3.239944484881782,1.2571902350030506
2011-09-29,1.1033775668785104,2.7992930393578415,3.239944484881782,1.2646162691250613
2011-09-30,1.075804424995273,2.7992930393578415,3.239944484881782,1.2498097411205047
2011-10-03,1.0451899174664734,2.7992930393578415,3.239944484881782,1.2459738116717374
2011-10-04,1.068103576147171,2.7992930393578415,3.239944484881782,1.2458088730675552
2011-10-05,1.0878793223425702,2.7992930393578415,3.239944484881782,1.256916744597867
2011-10-06,1.1075610451877516,2.7992930393578415,3.239944484881782,1.2684549155047893
2011-10-07,1.1001446964172468,2.7992930393578415,3.239944484881782,1.2634764188159067
2011-10-10,1.136939603627804,2.7992930393578415,3.239944484881782,1.2846199867439974
2011-10-11,1.1380803143528613,2.7992930393578415,3.239944484881782,1.2849407754759574
2011-10-12,1.1480637996645495,2.7992930393578415,3.239944484881782,1.289572927583983
2011-10-13,1.145782004364136,2.7992930393578415,3.239944484881782,1.2880657848049333
2011-10-14,1.1653677411450294,2.7992930393578415,3.239944484881782,1.3006291153947063
2011-10-17,1.143119909846987,2.7992930393578415,3.239944484881782,1.290223562615887
2011-10-18,1.1654633533590182,2.7992930393578415,3.239944484881782,1.2957082856267341
2011-10-19,1.1516765954922499,2.7992930393578415,3.239944484881782,1.2837276188174322
2011-10-20,1.1567159105986515,2.7992930393578415,3.239944484881782,1.2809227916961046
2011-10-21,1.1786785875810732,2.7992930393578415,3.239944484881782,1.2906792170319705
2011-10-24,1.193131079367922,2.7992930393578415,3.239944484881782,1.3011994969795708
2011-10-25,1.1699316121335803,2.7992930393578415,3.239944484881782,1.3046722090118097
2011-10-26,1.1818165935289464,2.7992930393578415,3.239944484881782,1.3090057070098087
2011-10-27,1.2229848950006754,2.7992930393578415,3.239944484881782,1.330339094803799
2011-10-28,1.2226998341476296,2.7992930393578415,3.239944484881782,1.3291727410495873
2011-10-31,1.193225663493588,2.7992930393578415,3.239944484881782,1.313454653042274
2011-11-01,1.159948407209616,2.7992930393578415,3.239944484881782,1.3283819379644677
